,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
8,O2001,대전,157,156,"54,047",2017년
9,O2001,울산,93,103,"36,561",2017년
10,O2001,경기,806,892,"289,941",2017년
11,O2001,강원,103,108,"38,054",2017년
12,O2001,충북,114,122,"43,895",2017년
13,O2001,충남,135,142,"50,536",2017년
14,O2001,전북,126,130,"42,979",2017년
15,O2001,전남,80,84,"30,534",2017년
16,O2001,경북,117,120,"44,112",2017년
17,O2001,경남,216,226,"82,733",2017년
18,O2001,제주,83,96,"31,037",2017년
19,O2001,세종,-,-,-,2017년
2,O2001,계,"4,946","5,336","2,535,920",2018년
3,O2001,서울,"1,674","1,821","824,009",2018년
4,O2001,부산,318,351,"166,272",2018년
5,O2001,인천,176,191,"91,679",2018년
6,O2001,대구,334,338,"160,999",2018년
7,O2001,광주,203,212,"126,114",2018년
8,O2001,대전,142,141,"67,248",2018년
9,O2001,울산,101,112,"52,229",2018년
10,O2001,경기,864,956,"434,522",2018년
11,O2001,강원,131,145,"65,702",2018년
12,O2001,충북,140,155,"89,407",2018년
13,O2001,충남,131,139,"63,994",2018년
14,O2001,전북,156,164,"78,691",2018년
15,O2001,전남,103,104,"53,593",2018년
16,O2001,경북,131,134,"67,999",2018년
17,O2001,경남,251,266,"143,143",2018년
18,O2001,제주,101,107,"50,319",2018년
19,O2001,세종,-,-,-,2018년
2,O2001,계,"5,347","5,978","3,180,014",2019년
3,O2001,서울,"1,906","2,156","1,083,739",2019년
4,O2001,부산,239,260,"144,108",2019년
5,O2001,인천,228,268,"143,683",2019년
6,O2001,대구,354,364,"198,203",2019년
7,O2001,광주,235,242,"169,553",2019년
8,O2001,대전,157,163,"97,040",2019년
9,O2001,울산,100,108,"60,525",2019년
10,O2001,경기,892,"1,080","540,910",2019년
11,O2001,강원,129,150,"71,832",2019년
12,O2001,충북,115,119,"70,997",2019년
13,O2001,충남,173,188,"101,512",2019년
14,O2001,전북,193,204,"111,987",2019년
15,O2001,전남,108,110,"62,570",2019년
16,O2001,경북,124,128,"81,705",2019년
17,O2001,경남,309,323,"185,481",2019년
18,O2001,제주,107,114,"56,169",2019년
19,O2001,세종,-,-,-,2019년
2,O2001,계,"5,317","6,170","3,496,817",2020년
3,O2001,서울,"1,810","2,082","1,148,117",2020년
4,O2001,부산,277,299,"190,127",2020년
5,O2001,인천,206,229,"138,968",2020년
6,O2001,대구,358,372,"218,960",2020년
7,O2001,광주,231,238,"186,085",2020년
8,O2001,대전,145,147,"91,307",2020년
9,O2001,울산,107,123,"74,374",2020년
10,O2001,경기,855,"1,141","583,125",2020년
11,O2001,강원,159,224,"104,419",2020년
12,O2001,충북,103,107,"67,770",2020년
13,O2001,충남,173,178,"110,013",2020년
14,O2001,전북,235,250,"152,160",2020년
15,O2001,전남,163,166,"93,501",2020년
16,O2001,경북,92,96,"62,846",2020년
17,O2001,경남,296,391,"201,937",2020년
18,O2001,제주,114,122,"70,206",2020년
19,O2001,세종,5,5,"2,902",2020년
2,O2001,계,"6,064","7,060","4,108,860",2021년
3,O2001,서울,"1,989","2,301","1,262,857",2021년
4,O2001,부산,347,378,"238,827",2021년
5,O2001,인천,232,272,"165,729",2021년
6,O2001,대구,463,478,"295,066",2021년
7,O2001,광주,294,314,"251,477",2021년
8,O2001,대전,148,174,"105,121",2021년
9,O2001,울산,94,106,"70,741",2021년
10,O2001,경기,"1,088","1,418","758,932",2021년
11,O2001,강원,107,130,"72,248",2021년
12,O2001,충북,99,105,"70,683",2021년
13,O2001,충남,270,288,"181,240",2021년
14,O2001,전북,245,268,"165,146",2021년
15,O2001,전남,164,176,"105,836",2021년
16,O2001,경북,118,124,"77,766",2021년
17,O2001,경남,285,385,"199,315",2021년
18,O2001,제주,120,128,"76,658",2021년
19,O2001,세종,17,17,"11,219",2021년
2,O2002,계,"2,488","7,370","160,393",2010년
3,O2002,서울,"1,227","3,875","84,816",2010년
4,O2002,부산,73,223,"4,806",2010년
5,O2002,인천,62,177,"3,789",2010년
6,O2002,대구,150,275,"5,872",2010년
7,O2002,광주,74,172,"3,668",2010년
8,O2002,대전,73,229,"5,080",2010년
9,O2002,울산,27,85,"1,764",2010년
10,O2002,경기,519,"1,618","35,022",2010년
11,O2002,강원,63,152,"3,396",2010년
12,O2002,충북,43,107,"2,288",2010년
13,O2002,충남,31,61,"1,370",2010년
14,O2002,전북,66,153,"3,370",2010년
15,O2002,전남,5,14,285,2010년
16,O2002,경북,27,59,"1,268",2010년
17,O2002,경남,36,123,"2,617",2010년
18,O2002,제주,19,47,981,2010년
19,O2002,세종,-,-,-,2010년
2,O2002,계,"1,871","6,329","116,881",2011년
3,O2002,서울,978,"3,659","68,333",2011년
4,O2002,부산,71,181,"3,329",2011년
5,O2002,인천,45,202,"3,756",2011년
6,O2002,대구,82,196,"3,580",2011년
7,O2002,광주,68,171,"3,100",2011년
8,O2002,대전,60,114,"2,075",2011년
9,O2002,울산,33,94,"1,639",2011년
10,O2002,경기,233,687,"12,279",2011년
11,O2002,강원,65,205,"3,713",2011년
12,O2002,충북,51,242,"4,603",2011년
13,O2002,충남,11,47,896,2011년
14,O2002,전북,54,170,"3,084",2011년
15,O2002,전남,13,31,573,2011년
16,O2002,경북,37,111,"1,946",2011년
17,O2002,경남,54,167,"3,056",2011년
18,O2002,제주,21,52,920,2011년
19,O2002,세종,-,-,-,2011년
2,O2002,계,"2,070","6,806","105,515",2012년
3,O2002,서울,"1,076","4,240","66,208",2012년
4,O2002,부산,92,221,"3,407",2012년
5,O2002,인천,62,174,"2,616",2012년
6,O2002,대구,89,224,"3,480",2012년
7,O2002,광주,68,190,"3,030",2012년
8,O2002,대전,40,81,"1,260",2012년
9,O2002,울산,45,140,"2,061",2012년
10,O2002,경기,250,648,"9,870",2012년
11,O2002,강원,55,153,"2,418",2012년
12,O2002,충북,37,91,"1,361",2012년
13,O2002,충남,11,41,595,2012년
14,O2002,전북,70,178,"2,747",2012년
15,O2002,전남,51,105,"1,546",2012년
16,O2002,경북,44,87,"1,298",2012년
17,O2002,경남,49,139,"2,210",2012년
18,O2002,제주,37,94,"1,406",2012년
19,O2002,세종,-,-,-,2012년
2,O2002,계,"2,279","7,526","114,988",2013년
3,O2002,서울,"1,126","4,415","67,946",2013년
4,O2002,부산,91,230,"3,542",2013년
5,O2002,인천,88,341,"5,187",2013년
6,O2002,대구,121,331,"5,045",2013년
7,O2002,광주,83,191,"2,943",2013년
8,O2002,대전,70,212,"3,170",2013년
9,O2002,울산,46,151,"2,227",2013년
10,O2002,경기,293,797,"11,939",2013년
11,O2002,강원,55,96,"1,464",2013년
12,O2002,충북,45,87,"1,302",2013년
13,O2002,충남,14,36,527,2013년
14,O2002,전북,70,155,"2,378",2013년
15,O2002,전남,48,120,"1,769",2013년
16,O2002,경북,32,56,826,2013년
17,O2002,경남,78,263,"4,046",2013년
18,O2002,제주,23,45,677,2013년
19,O2002,세종,-,-,-,2013년
2,O2002,계,"2,402","8,184","147,027",2014년
3,O2002,서울,"1,194","4,781","88,521",2014년
4,O2002,부산,83,232,"4,135",2014년
5,O2002,인천,98,298,"5,116",2014년
6,O2002,대구,107,316,"5,278",2014년
7,O2002,광주,108,253,"4,400",2014년
8,O2002,대전,71,176,"3,232",2014년
9,O2002,울산,54,216,"3,424",2014년
10,O2002,경기,314,771,"13,315",2014년
11,O2002,강원,52,186,"3,063",2014년
12,O2002,충북,43,90,"1,570",2014년
13,O2002,충남,18,50,940,2014년
14,O2002,전북,73,155,"2,843",2014년
15,O2002,전남,36,110,"1,851",2014년
16,O2002,경북,37,86,"1,574",2014년
17,O2002,경남,97,393,"6,539",2014년
18,O2002,제주,28,71,"1,228",2014년
19,O2002,세종,-,-,-,2014년
2,O2002,계,"2,527","9,230","225,155",2015년
3,O2002,서울,"1,278","5,434","134,009",2015년
4,O2002,부산,99,270,"6,536",2015년
5,O2002,인천,95,432,"10,321",2015년
6,O2002,대구,100,250,"6,053",2015년
7,O2002,광주,85,213,"5,102",2015년
8,O2002,대전,44,112,"2,671",2015년
9,O2002,울산,63,234,"5,577",2015년
10,O2002,경기,375,"1,029","24,458",2015년
11,O2002,강원,41,155,"3,617",2015년
12,O2002,충북,51,151,"3,476",2015년
13,O2002,충남,21,49,"1,163",2015년
14,O2002,전북,79,246,"6,290",2015년
15,O2002,전남,43,121,"2,790",2015년
16,O2002,경북,34,74,"1,820",2015년
17,O2002,경남,96,398,"9,834",2015년
18,O2002,제주,31,62,"1,440",2015년
19,O2002,세종,-,-,-,2015년
2,O2002,계,"2,944","11,020","274,433",2016년
3,O2002,서울,"1,625","6,957","175,828",2016년
4,O2002,부산,113,277,"6,862",2016년
5,O2002,인천,92,325,"7,892",2016년
6,O2002,대구,145,470,"11,533",2016년
7,O2002,광주,94,275,"6,706",2016년
8,O2002,대전,66,199,"4,791",2016년
9,O2002,울산,88,335,"8,105",2016년
10,O2002,경기,316,873,"20,645",2016년
11,O2002,강원,57,247,"5,796",2016년
12,O2002,충북,40,99,"2,328",2016년
13,O2002,충남,24,41,988,2016년
14,O2002,전북,87,222,"5,697",2016년
15,O2002,전남,35,91,"2,124",2016년
16,O2002,경북,30,85,"2,021",2016년
17,O2002,경남,113,440,"11,130",2016년
18,O2002,제주,29,84,"1,985",2016년
19,O2002,세종,-,-,-,2016년
2,O2002,계,"2,973","10,418","266,573",2017년
3,O2002,서울,"1,616","6,334","164,117",2017년
4,O2002,부산,113,292,"7,530",2017년
5,O2002,인천,76,347,"8,650",2017년
6,O2002,대구,122,368,"9,475",2017년
7,O2002,광주,112,332,"8,389",2017년
8,O2002,대전,74,236,"6,520",2017년
9,O2002,울산,94,345,"8,622",2017년
10,O2002,경기,386,"1,071","25,874",2017년
11,O2002,강원,48,168,"4,182",2017년
12,O2002,충북,45,145,"3,547",2017년
13,O2002,충남,17,42,"1,056",2017년
14,O2002,전북,77,152,"4,028",2017년
15,O2002,전남,31,64,"1,560",2017년
16,O2002,경북,44,105,"2,554",2017년
17,O2002,경남,95,288,"7,323",2017년
18,O2002,제주,32,129,"3,146",2017년
19,O2002,세종,-,-,-,2017년
2,O2002,계,"3,278","11,850","378,588",2018년
3,O2002,서울,"1,714","7,062","228,616",2018년
4,O2002,부산,100,370,"11,986",2018년
5,O2002,인천,103,393,"12,114",2018년
6,O2002,대구,136,461,"14,882",2018년
7,O2002,광주,105,291,"8,859",2018년
8,O2002,대전,86,299,"10,506",2018년
9,O2002,울산,74,371,"11,090",2018년
10,O2002,경기,462,"1,081","32,207",2018년
11,O2002,강원,57,213,"6,212",2018년
12,O2002,충북,72,186,"5,555",2018년
13,O2002,충남,19,32,978,2018년
14,O2002,전북,108,246,"7,840",2018년
15,O2002,전남,47,138,"4,156",2018년
16,O2002,경북,46,112,"3,270",2018년
17,O2002,경남,131,523,"18,148",2018년
18,O2002,제주,27,72,"2,169",2018년
19,O2002,세종,-,-,-,2018년
2,O2002,계,"3,417","12,339","429,099",2019년
3,O2002,서울,"1,772","7,255","260,518",2019년
4,O2002,부산,110,404,"14,003",2019년
5,O2002,인천,156,661,"21,936",2019년
6,O2002,대구,127,379,"12,915",2019년
7,O2002,광주,81,167,"5,725",2019년
8,O2002,대전,112,413,"15,724",2019년
9,O2002,울산,74,381,"12,345",2019년
10,O2002,경기,530,"1,339","41,905",2019년
11,O2002,강원,63,216,"6,915",2019년
12,O2002,충북,64,145,"4,734",2019년
13,O2002,충남,9,33,"1,098",2019년
14,O2002,전북,87,178,"6,143",2019년
15,O2002,전남,44,118,"3,748",2019년
16,O2002,경북,35,100,"3,176",2019년
17,O2002,경남,117,387,"12,984",2019년
18,O2002,제주,46,163,"5,227",2019년
19,O2002,세종,-,-,-,2019년
2,O2002,계,"3,569","12,967","486,561",2020년
3,O2002,서울,"1,810","7,307","283,354",2020년
4,O2002,부산,190,568,"20,980",2020년
5,O2002,인천,173,599,"21,041",2020년
6,O2002,대구,109,419,"15,537",2020년
7,O2002,광주,112,245,"8,966",2020년
8,O2002,대전,78,329,"18,630",2020년
9,O2002,울산,95,467,"16,459",2020년
10,O2002,경기,524,"1,468","48,132",2020년
11,O2002,강원,85,368,"11,839",2020년
12,O2002,충북,56,137,"4,741",2020년
13,O2002,충남,19,54,"1,892",2020년
14,O2002,전북,74,173,"6,296",2020년
15,O2002,전남,39,69,"2,332",2020년
16,O2002,경북,28,72,"2,451",2020년
17,O2002,경남,137,562,"19,483",2020년
18,O2002,제주,48,129,"4,394",2020년
19,O2002,세종,1,1,34,2020년
2,O2002,계,"3,693","12,821","494,578",2021년
3,O2002,서울,"1,818","6,667","274,621",2021년
4,O2002,부산,185,523,"19,363",2021년
5,O2002,인천,181,800,"28,968",2021년
6,O2002,대구,125,527,"19,478",2021년
7,O2002,광주,129,309,"11,289",2021년
8,O2002,대전,73,190,"8,826",2021년
9,O2002,울산,91,509,"18,432",2021년
10,O2002,경기,598,"1,838","61,781",2021년
11,O2002,강원,68,209,"7,174",2021년
12,O2002,충북,29,56,"1,966",2021년
13,O2002,충남,28,85,"2,963",2021년
14,O2002,전북,87,186,"7,148",2021년
15,O2002,전남,50,141,"4,869",2021년
16,O2002,경북,37,84,"2,974",2021년
17,O2002,경남,139,480,"17,184",2021년
18,O2002,제주,56,200,"6,953",2021년
19,O2002,세종,5,17,589,2021년
2,O2005,계,"1,547","1,735","59,922",2010년
3,O2005,서울,454,539,"18,272",2010년
4,O2005,부산,28,29,967,2010년
5,O2005,인천,176,187,"6,461",2010년
6,O2005,대구,123,130,"4,259",2010년
7,O2005,광주,30,30,"1,102",2010년
8,O2005,대전,95,123,"4,144",2010년
9,O2005,울산,1,1,39,2010년
10,O2005,경기,332,369,"12,766",2010년
11,O2005,강원,127,133,"4,900",2010년
12,O2005,충북,34,38,"1,373",2010년
13,O2005,충남,32,33,"1,218",2010년
14,O2005,전북,40,40,"1,551",2010년
15,O2005,전남,4,4,130,2010년
16,O2005,경북,14,14,470,2010년
17,O2005,경남,51,55,"1,957",2010년
18,O2005,제주,8,10,312,2010년
19,O2005,세종,-,-,-,2010년
2,O2005,계,"1,646","1,853","44,770",2011년
3,O2005,서울,497,582,"13,947",2011년
4,O2005,부산,45,61,"1,395",2011년
5,O2005,인천,227,242,"5,669",2011년
6,O2005,대구,95,100,"2,244",2011년
7,O2005,광주,21,23,568,2011년
8,O2005,대전,121,124,"3,003",2011년
9,O2005,울산,4,4,90,2011년
10,O2005,경기,336,367,"9,069",2011년
11,O2005,강원,92,111,"2,848",2011년
12,O2005,충북,39,39,952,2011년
13,O2005,충남,20,20,527,2011년
14,O2005,전북,39,40,"1,125",2011년
15,O2005,전남,4,4,101,2011년
16,O2005,경북,43,48,"1,107",2011년
17,O2005,경남,62,77,"1,848",2011년
18,O2005,제주,11,11,277,2011년
19,O2005,세종,-,-,-,2011년
2,O2005,계,"2,041","2,352","32,132",2012년
3,O2005,서울,667,802,"11,297",2012년
4,O2005,부산,43,53,694,2012년
5,O2005,인천,292,314,"4,174",2012년
6,O2005,대구,93,99,"1,235",2012년
7,O2005,광주,32,37,534,2012년
8,O2005,대전,203,231,"2,808",2012년
9,O2005,울산,3,3,34,2012년
10,O2005,경기,377,431,"6,057",2012년
11,O2005,강원,117,141,"1,932",2012년
12,O2005,충북,52,52,718,2012년
13,O2005,충남,21,23,335,2012년
14,O2005,전북,20,20,291,2012년
15,O2005,전남,2,2,20,2012년
16,O2005,경북,33,34,482,2012년
17,O2005,경남,78,91,"1,250",2012년
18,O2005,제주,16,19,271,2012년
19,O2005,세종,-,-,-,2012년
2,O2005,계,"2,138","2,490","31,446",2013년
3,O2005,서울,713,856,"10,743",2013년
4,O2005,부산,47,57,681,2013년
5,O2005,인천,269,312,"3,832",2013년
6,O2005,대구,89,92,"1,107",2013년
7,O2005,광주,37,43,610,2013년
8,O2005,대전,181,192,"2,194",2013년
9,O2005,울산,5,6,80,2013년
10,O2005,경기,418,490,"6,338",2013년
11,O2005,강원,133,173,"2,248",2013년
12,O2005,충북,44,45,609,2013년
13,O2005,충남,15,15,202,2013년
14,O2005,전북,40,41,593,2013년
15,O2005,전남,-,-,-,2013년
16,O2005,경북,26,26,346,2013년
17,O2005,경남,93,105,"1,425",2013년
18,O2005,제주,31,37,439,2013년
19,O2005,세종,-,-,-,2013년
2,O2005,계,"2,450","2,976","44,165",2014년
3,O2005,서울,842,"1,049","15,079",2014년
4,O2005,부산,43,71,"1,199",2014년
5,O2005,인천,269,320,"4,708",2014년
6,O2005,대구,95,95,"1,519",2014년
7,O2005,광주,42,43,698,2014년
8,O2005,대전,251,303,"4,387",2014년
9,O2005,울산,8,11,151,2014년
10,O2005,경기,511,597,"9,108",2014년
11,O2005,강원,124,185,"2,640",2014년
12,O2005,충북,30,30,519,2014년
13,O2005,충남,27,27,450,2014년
14,O2005,전북,51,52,826,2014년
15,O2005,전남,1,1,10,2014년
16,O2005,경북,43,44,665,2014년
17,O2005,경남,91,118,"1,791",2014년
18,O2005,제주,28,30,415,2014년
19,O2005,세종,-,-,-,2014년
2,O2005,계,"2,478","2,994","58,101",2015년
3,O2005,서울,829,"1,076","20,791",2015년
4,O2005,부산,60,116,"2,174",2015년
5,O2005,인천,258,284,"5,716",2015년
6,O2005,대구,66,72,"1,618",2015년
7,O2005,광주,8,8,194,2015년
8,O2005,대전,224,257,"4,509",2015년
9,O2005,울산,8,14,271,2015년
10,O2005,경기,596,663,"13,229",2015년
11,O2005,강원,127,175,"3,315",2015년
12,O2005,충북,47,52,"1,019",2015년
13,O2005,충남,9,9,188,2015년
14,O2005,전북,34,36,803,2015년
15,O2005,전남,3,4,88,2015년
16,O2005,경북,121,121,"2,006",2015년
17,O2005,경남,63,68,"1,390",2015년
18,O2005,제주,27,39,790,2015년
19,O2005,세종,-,-,-,2015년
2,O2005,계,"2,516","3,171","67,227",2016년
3,O2005,서울,931,"1,179","24,265",2016년
4,O2005,부산,68,121,"2,791",2016년
5,O2005,인천,199,224,"5,341",2016년
6,O2005,대구,67,67,"1,905",2016년
7,O2005,광주,49,52,"1,421",2016년
8,O2005,대전,197,239,"4,289",2016년
9,O2005,울산,18,79,"1,479",2016년
10,O2005,경기,444,569,"12,388",2016년
11,O2005,강원,122,165,"3,324",2016년
12,O2005,충북,71,80,"2,014",2016년
13,O2005,충남,24,26,659,2016년
14,O2005,전북,51,59,"1,315",2016년
15,O2005,전남,3,7,111,2016년
16,O2005,경북,182,189,"3,178",2016년
17,O2005,경남,63,76,"1,867",2016년
18,O2005,제주,35,40,881,2016년
19,O2005,세종,-,-,-,2016년
2,O2005,계,"2,363","2,896","66,568",2017년
3,O2005,서울,890,"1,115","25,883",2017년
4,O2005,부산,67,74,"2,108",2017년
5,O2005,인천,167,195,"4,683",2017년
6,O2005,대구,58,59,"1,764",2017년
7,O2005,광주,23,23,644,2017년
8,O2005,대전,128,149,"3,016",2017년
9,O2005,울산,24,52,"1,189",2017년
10,O2005,경기,389,510,"11,386",2017년
11,O2005,강원,193,251,"5,455",2017년
12,O2005,충북,82,88,"2,258",2017년
13,O2005,충남,26,26,689,2017년
14,O2005,전북,47,48,"1,135",2017년
15,O2005,전남,2,2,51,2017년
16,O2005,경북,176,184,"3,297",2017년
17,O2005,경남,82,95,"2,422",2017년
18,O2005,제주,23,25,589,2017년
19,O2005,세종,-,-,-,2017년
2,O2005,계,"2,028","2,582","78,198",2018년
3,O2005,서울,788,"1,094","31,313",2018년
4,O2005,부산,99,118,"4,389",2018년
5,O2005,인천,127,141,"4,524",2018년
6,O2005,대구,58,62,"2,408",2018년
7,O2005,광주,28,28,"1,003",2018년
8,O2005,대전,62,67,"2,049",2018년
9,O2005,울산,19,26,825,2018년
10,O2005,경기,386,521,"15,670",2018년
11,O2005,강원,173,201,"5,155",2018년
12,O2005,충북,66,67,"2,361",2018년
13,O2005,충남,35,36,"1,482",2018년
14,O2005,전북,78,85,"3,048",2018년
15,O2005,전남,3,3,104,2018년
16,O2005,경북,41,42,"1,029",2018년
17,O2005,경남,54,72,"2,255",2018년
18,O2005,제주,15,18,582,2018년
19,O2005,세종,-,-,-,2018년
2,O2005,계,"1,818","2,584","82,145",2019년
3,O2005,서울,694,"1,097","33,326",2019년
4,O2005,부산,72,86,"3,264",2019년
5,O2005,인천,114,121,"3,929",2019년
6,O2005,대구,38,52,"1,951",2019년
7,O2005,광주,10,10,451,2019년
8,O2005,대전,70,77,"2,815",2019년
9,O2005,울산,18,26,933,2019년
10,O2005,경기,370,555,"17,132",2019년
11,O2005,강원,114,195,"5,025",2019년
12,O2005,충북,75,84,"3,203",2019년
13,O2005,충남,31,34,"1,416",2019년
14,O2005,전북,78,81,"3,238",2019년
15,O2005,전남,6,6,264,2019년
16,O2005,경북,70,83,"2,473",2019년
17,O2005,경남,56,61,"2,242",2019년
18,O2005,제주,10,16,485,2019년
19,O2005,세종,-,-,-,2019년
2,O2005,계,"1,787","2,480","85,113",2020년
3,O2005,서울,663,977,"33,113",2020년
4,O2005,부산,85,108,"4,238",2020년
5,O2005,인천,107,121,"4,020",2020년
6,O2005,대구,27,35,"1,348",2020년
7,O2005,광주,17,19,882,2020년
8,O2005,대전,94,104,"4,096",2020년
9,O2005,울산,25,63,"2,045",2020년
10,O2005,경기,297,457,"15,264",2020년
11,O2005,강원,141,228,"5,827",2020년
12,O2005,충북,108,110,"4,522",2020년
13,O2005,충남,25,26,"1,216",2020년
14,O2005,전북,84,87,"3,674",2020년
15,O2005,전남,3,3,135,2020년
16,O2005,경북,53,57,"1,831",2020년
17,O2005,경남,40,59,"1,889",2020년
18,O2005,제주,22,22,906,2020년
19,O2005,세종,3,4,107,2020년
2,O2005,계,"1,879","2,716","97,003",2021년
3,O2005,서울,740,"1,093","38,383",2021년
4,O2005,부산,117,164,"6,812",2021년
5,O2005,인천,88,97,"3,989",2021년
6,O2005,대구,54,58,"2,567",2021년
7,O2005,광주,31,32,"1,560",2021년
8,O2005,대전,70,81,"3,052",2021년
9,O2005,울산,40,86,"2,743",2021년
10,O2005,경기,368,556,"19,675",2021년
11,O2005,강원,122,252,"5,691",2021년
12,O2005,충북,60,61,"2,869",2021년
13,O2005,충남,11,12,644,2021년
14,O2005,전북,86,96,"4,226",2021년
15,O2005,전남,5,5,269,2021년
16,O2005,경북,33,33,"1,126",2021년
17,O2005,경남,30,54,"2,054",2021년
18,O2005,제주,21,24,936,2021년
19,O2005,세종,12,12,407,2021년
2,M6580,계,8,8,"13,419",2016년
3,M6580,서울,8,8,"13,419",2016년
4,M6580,경기,-,-,-,2016년
2,M6580,계,3,3,"5,152",2017년
3,M6580,서울,2,2,"3,434",2017년
4,M6580,경기,1,1,"1,717",2017년
2,M6580,계,5,5,"8,671",2018년
3,M6580,서울,4,4,"6,926",2018년
4,M6580,경기,1,1,"1,746",2018년
2,M6580,계,2,2,"3,558",2019년
3,M6580,서울,2,2,"3,558",2019년
4,M6580,경기,-,-,-,2019년
2,M6580,계,3,3,"5,368",2020년
3,M6580,서울,3,3,"5,368",2020년
4,M6580,경기,-,-,-,2020년
2,M6580,계,6,6,"10,969",2021년
3,M6580,서울,5,5,"9,684",2021년
4,M6580,경기,1,1,"1,285",2021년
2,M6580,계,8,8,"13,419",2016년
3,M6580,서울,8,8,"13,419",2016년
4,M6580,경기,-,-,-,2016년
2,M6580,계,3,3,"5,152",2017년
3,M6580,서울,2,2,"3,434",2017년
